customer_id,Name,gender,past_3_years_bike_related_purchases,Age,job_title,job_industry_category,wealth_segment,owns_car,tenure
2744,Bjorn Isitt,Male,59,24.26,Senior Financial Analyst,Financial Services,Mass Customer,No,3
2745,Moyra Mount,Female,8,46.33,Chemical Engineer,Manufacturing,Mass Customer,Yes,18
2746,Carmelia Egle of Germany,Female,97,69.54,Actuary,Financial Services,High Net Worth,Yes,7
2747,Anna-diane Crumpe,Female,5,67.63,Software Test Engineer III,,Affluent Customer,No,11
2748,Dolorita Dufaur,Female,96,55.69,Quality Engineer,Financial Services,Mass Customer,No,4
2749,Cale Cunningham,Male,3,44.31,Sales Representative,Retail,Mass Customer,No,5
2750,Sybille Maddison,Female,42,42.54,,Property,High Net Worth,No,20
2751,Cordell Coxhell,Male,94,43.77,Sales Associate,Retail,High Net Worth,Yes,12
2752,Cissiee Jobern,Female,11,63.00,Sales Representative,Retail,Affluent Customer,Yes,14
2753,Bale Ney,Male,26,38.22,Nuclear Power Engineer,Manufacturing,Mass Customer,Yes,7
2754,Waring Selwyn,Male,17,59.88,Chief Design Engineer,Retail,Mass Customer,No,11
2755,Karen La Wille,Female,66,23.76,Automation Specialist I,Manufacturing,Mass Customer,Yes,1
2756,Cymbre Sloey,Female,11,54.30,,Entertainment,Mass Customer,No,8
2757,Leodora Carillo,Female,65,62.22,,Financial Services,Affluent Customer,No,8
2758,Fabien Whittlesea,Male,17,67.96,,Manufacturing,Affluent Customer,No,19
2759,Melodee Hendrik,Female,16,21.45,Operator,Health,Affluent Customer,Yes,1
2760,Early Saggs,Male,55,47.04,Teacher,Property,Mass Customer,No,11
2761,Agathe Weafer,Female,78,61.49,Information Systems Manager,Financial Services,Mass Customer,No,19
2762,Rozamond Franceschino,Female,34,30.42,,Manufacturing,Mass Customer,No,9
2763,Dalila Snawdon,Female,30,44.17,Actuary,Financial Services,Mass Customer,Yes,10
2764,Callie Coltart,Female,12,68.12,,Financial Services,Mass Customer,Yes,20
2765,Bartholomew Gowdy,Male,68,38.06,,IT,Mass Customer,Yes,7
2766,Rozanna Chartman,Female,93,34.12,Financial Advisor,Financial Services,High Net Worth,Yes,8
2767,Sybil Scramage,Female,84,35.19,Desktop Support Technician,Property,High Net Worth,No,22
2768,Forest Knowling,Male,86,27.59,Executive Secretary,Manufacturing,Mass Customer,No,3
2769,Trevor Itschakov,Male,31,44.65,Product Engineer,Manufacturing,Affluent Customer,Yes,15
2770,Olvan Loadwick,Male,24,46.26,VP Quality Control,Manufacturing,High Net Worth,Yes,13
2771,Jamie Gildersleeve,Female,6,53.59,Recruiting Manager,Retail,Affluent Customer,Yes,10
2772,Reynolds Vreede,Male,15,68.54,Quality Engineer,Property,Affluent Customer,Yes,13
2773,Page Farthin,Male,69,47.12,Structural Engineer,Manufacturing,Mass Customer,Yes,20
2774,Danella Chevers,Female,50,66.78,,Manufacturing,Mass Customer,No,14
2775,Dael Glentz,Female,40,56.43,Account Executive,Manufacturing,Mass Customer,Yes,7
2776,Tyson Pearcy,Male,59,42.75,,,Mass Customer,No,16
2777,Dita Darlison,Female,0,26.17,Safety Technician III,Health,Mass Customer,Yes,1
2778,Micheil Pockey,Male,50,44.73,Paralegal,Financial Services,Mass Customer,No,12
2779,Douglas Wrout,Male,54,38.19,,,Affluent Customer,Yes,11
2780,Papageno Beare,Male,77,37.46,Actuary,Financial Services,Affluent Customer,Yes,16
2781,Linnea Jeacop,Female,4,25.66,VP Sales,Financial Services,Affluent Customer,Yes,5
2782,Gillian Scrimshire,Female,91,34.98,Tax Accountant,IT,Mass Customer,No,12
2783,Antonin Gleaves,Male,14,44.70,Sales Representative,Retail,Affluent Customer,Yes,7
2784,Thurston McKennan,Male,6,33.73,Geological Engineer,Manufacturing,Mass Customer,No,13
2785,Gennifer Baily,Female,9,41.76,Human Resources Manager,Financial Services,Mass Customer,No,8
2786,Hubie Bottoner,Male,94,55.29,Accountant III,Health,Mass Customer,Yes,11
2787,Teressa Tague,Female,92,42.60,Marketing Assistant,,Affluent Customer,Yes,6
2788,Melantha Pickburn,Female,45,54.75,Social Worker,Health,Affluent Customer,No,4
2789,Violetta Bucksey,Female,66,30.42,Senior Editor,Financial Services,Affluent Customer,Yes,7
2790,Shirleen Shelsher,Female,16,45.42,Account Representative IV,Retail,High Net Worth,Yes,20
2791,Dew Lavrinov,Male,72,35.05,Financial Advisor,Financial Services,Mass Customer,No,3
2792,Jocelyne Darben,Female,22,59.18,Web Developer I,Financial Services,Mass Customer,Yes,12
2793,Mead Corkell,Male,77,51.89,Research Nurse,Health,Affluent Customer,Yes,14
2794,Megen Lorenc,Female,41,47.50,Social Worker,Health,Mass Customer,Yes,18
2795,Shirline Amar,Female,9,57.07,Research Assistant III,Financial Services,Mass Customer,No,17
2796,Margette Vidyapin,Female,52,45.51,Web Designer II,Manufacturing,Mass Customer,No,9
2797,Agatha Vowden,Female,6,37.64,,IT,Mass Customer,Yes,14
2798,Barclay Gricks,Male,59,58.21,Recruiter,Argiculture,High Net Worth,Yes,5
2799,Ilysa Palle,Female,80,49.50,VP Product Management,,Mass Customer,Yes,18
2800,Dominga Planke,Female,29,35.31,Cost Accountant,Financial Services,Mass Customer,No,2
2801,Danella Lines,Female,15,58.28,,Health,Mass Customer,No,10
2802,Clem Fosdick,Female,36,26.60,Programmer Analyst I,Financial Services,Mass Customer,No,3
2803,Ailsun Hawlgarth,Female,95,52.60,Senior Editor,Retail,Mass Customer,Yes,11
2804,Jeno Brimming,Male,61,58.67,Nurse Practicioner,,Mass Customer,Yes,5
2805,Laverna Shiril,Female,0,30.84,,Manufacturing,High Net Worth,No,4
2806,Thorndike Glossop,Male,60,36.96,Programmer Analyst II,Manufacturing,Mass Customer,Yes,3
2807,Lynna Revens,Female,9,65.89,Senior Editor,Manufacturing,Mass Customer,Yes,11
2808,Preston Tinkham,Male,68,21.83,Actuary,Financial Services,Mass Customer,Yes,1
2809,Jenilee Lonsbrough,Female,44,53.74,Statistician IV,Retail,Mass Customer,No,10
2810,Malvin Burchill,Male,27,61.70,,Property,Mass Customer,Yes,15
2811,Sharia Allkins,Female,29,46.43,Internal Auditor,Property,Mass Customer,No,22
2812,Molli Hagergham,Female,16,22.08,Budget/Accounting Analyst IV,,High Net Worth,Yes,1
2813,Lillian Crookall,Female,51,69.67,Chemical Engineer,Manufacturing,Mass Customer,Yes,11
2814,Mandel Hellyar,Male,42,37.29,Junior Executive,Property,High Net Worth,Yes,18
2815,Emery Carlett,Male,50,68.53,,Health,Mass Customer,No,19
2816,Denys Dumingos,Female,87,33.43,Administrative Assistant II,Financial Services,Mass Customer,Yes,14
2817,Agata Inglesent,Female,33,36.18,Senior Financial Analyst,Financial Services,Affluent Customer,Yes,6
2818,Frazier Streak,Male,82,67.17,Software Test Engineer I,,Affluent Customer,No,7
2819,Clyve Starmont,Male,63,45.42,Executive Secretary,Manufacturing,Affluent Customer,No,14
2820,Tristam Gutcher,Male,44,44.18,Engineer I,Manufacturing,Affluent Customer,Yes,16
2821,Fairlie Alasdair,Male,13,38.27,Human Resources Assistant III,Property,Affluent Customer,No,11
2822,Rebecca Shaughnessy,Female,83,41.97,Professor,,Mass Customer,No,3
2823,Weidar Antognazzi,Male,98,52.05,Budget/Accounting Analyst IV,Property,Mass Customer,No,7
2824,Lombard Essame,Male,41,27.89,Assistant Media Planner,Entertainment,Affluent Customer,No,7
2825,Tammara Twigley,Female,28,51.96,Budget/Accounting Analyst IV,Manufacturing,Affluent Customer,Yes,19
2826,Loise Mulvany,Female,73,61.02,Web Developer II,,Mass Customer,No,15
2827,Shelli Wilkennson,Female,17,49.81,,Financial Services,High Net Worth,No,14
2828,Philippine Maycey,Female,37,24.38,,Health,High Net Worth,Yes,4
2829,Juditha Cufley,Female,2,43.90,Electrical Engineer,Manufacturing,High Net Worth,No,11
2830,Bjorn Simioli,Male,39,64.39,Computer Systems Analyst II,Manufacturing,High Net Worth,No,9
2831,Starlin Aysh,Female,16,55.29,Programmer Analyst I,Health,Mass Customer,Yes,11
2832,Tedmund Plumm,Male,9,46.61,Recruiter,Telecommunications,Mass Customer,Yes,9
2833,Cy Braim,Male,60,23.42,,IT,Mass Customer,Yes,3
2834,Timmie Ubanks,Male,33,43.00,,Retail,Affluent Customer,No,9
2835,Deloria ,Female,30,25.83,Environmental Specialist,Manufacturing,Affluent Customer,No,2
2836,Matilda Yellowley,Female,80,59.48,Clinical Specialist,Health,Mass Customer,No,16
2837,Caitrin MacTavish,Female,81,35.41,,Retail,Mass Customer,No,10
2838,Lydie Scholfield,Female,14,46.18,Payment Adjustment Coordinator,Retail,High Net Worth,No,21
2839,Jaime Dikelin,Female,12,45.91,Assistant Media Planner,Entertainment,Mass Customer,No,10
2840,Wallie Baitman,Male,63,30.65,Recruiter,Manufacturing,Mass Customer,Yes,9
2841,Bibby Carnson,Female,19,60.27,Recruiting Manager,,Mass Customer,No,16
2842,Olimpia Traynor,Female,80,54.73,,Health,Mass Customer,No,6
2843,Lorain Danforth,Female,42,55.05,Recruiter,Financial Services,Affluent Customer,Yes,5
2844,Amie Felgate,Female,98,47.45,,Financial Services,Mass Customer,Yes,13
2845,Benni Ilem,Female,1,48.89,Staff Accountant III,,Mass Customer,No,11
2846,Bryana Lindell,Female,66,52.73,Nurse,Property,Mass Customer,No,14
2847,Noreen Matelaitis,Female,50,47.12,Occupational Therapist,Health,Mass Customer,No,12
2848,Callie Garthshore,Female,42,56.30,Analyst Programmer,Property,Mass Customer,Yes,13
2849,Palm Bartoszek,Male,65,29.10,,,High Net Worth,Yes,2
2850,Andie Shorto,Female,74,50.56,Director of Sales,,Mass Customer,Yes,5
2851,Ulberto Haking,Male,36,47.38,Programmer IV,Entertainment,Affluent Customer,Yes,16
2852,Clarinda Noen,Female,20,51.79,Biostatistician I,Property,High Net Worth,Yes,14
2853,Clarence Flook,Male,65,37.53,Executive Secretary,Retail,High Net Worth,Yes,7
2855,Kim Tineman,Female,81,47.64,Nurse Practicioner,Manufacturing,Mass Customer,Yes,17
2856,Milissent Deinert,Female,53,46.61,Marketing Manager,Financial Services,Mass Customer,Yes,13
2857,Alanna Geram,Female,9,66.10,Biostatistician I,Manufacturing,Mass Customer,Yes,17
2858,Benedicto Radki,Male,4,21.30,Recruiting Manager,,Mass Customer,Yes,1
2859,Brandais Goodlad,Female,98,29.24,Assistant Professor,Argiculture,High Net Worth,No,5
2860,Charity Robken,Female,13,27.58,Physical Therapy Assistant,,Mass Customer,No,1
2861,Cecelia Franzini,Female,4,48.36,VP Quality Control,Financial Services,Mass Customer,Yes,4
2862,Normand Pattillo,Male,46,35.36,Cost Accountant,Financial Services,Mass Customer,No,10
2863,Alisander Fetherstone,Male,90,58.12,Internal Auditor,Manufacturing,Mass Customer,No,16
2864,Mariejeanne Laise,Female,36,48.36,Analog Circuit Design manager,IT,Mass Customer,No,21
2865,Lila Eyeington,Female,11,25.38,Electrical Engineer,Manufacturing,High Net Worth,No,3
2866,Ky Stredder,Male,10,27.85,,Health,High Net Worth,No,7
2867,Lem Meegan,Male,53,67.56,Sales Associate,,High Net Worth,No,12
2868,Corina Thurlbeck,Female,20,50.96,Technical Writer,Retail,High Net Worth,No,10
2869,Gavra Woolvin,Female,19,22.28,,Manufacturing,Affluent Customer,No,2
2870,Aldis Chazerand,Male,99,65.37,,,Mass Customer,No,11
2871,Hubie Keld,Male,49,45.13,Assistant Media Planner,Entertainment,High Net Worth,Yes,15
2872,Tabbi Tyght,Female,52,49.21,Assistant Professor,Health,Affluent Customer,Yes,17
2873,Elvina Saiger,Female,59,41.86,Cost Accountant,Financial Services,Mass Customer,No,13
2874,Delores Ashcroft,Female,97,45.35,Nuclear Power Engineer,Manufacturing,Affluent Customer,No,18
2875,Keven Leahair,Male,71,24.52,Financial Analyst,Financial Services,High Net Worth,No,2
2876,Swen McGarahan,Male,68,42.26,General Manager,Retail,High Net Worth,No,10
2877,Vaughan Frank,Male,59,55.52,Senior Sales Associate,Property,Affluent Customer,Yes,18
2878,Sauveur Skeel,Male,73,37.50,Analog Circuit Design manager,Property,Mass Customer,Yes,9
2879,Tatum Askem,Female,62,49.07,Executive Secretary,Argiculture,Mass Customer,Yes,5
2880,Ingra Kelby,Male,43,55.48,Legal Assistant,Health,Mass Customer,No,7
2881,Ezra Steffan,Male,71,60.61,Associate Professor,Health,Affluent Customer,Yes,11
2882,Claudia Doog,Female,62,37.02,Chief Design Engineer,Manufacturing,Mass Customer,No,9
2883,Ulick Bruty,Male,84,27.95,Paralegal,Financial Services,Mass Customer,Yes,2
2884,Karola Conneely,Female,99,61.34,Assistant Professor,,Mass Customer,No,15
2885,Minnie Rolley,Female,70,53.84,Compensation Analyst,Financial Services,Mass Customer,Yes,4
2886,Lulu Watkiss,Female,39,61.75,Nurse Practicioner,,Mass Customer,No,14
2887,Gardiner Spehr,Male,42,49.19,Speech Pathologist,Financial Services,High Net Worth,Yes,18
2888,Hamel Crosser,Male,37,60.96,Project Manager,IT,High Net Worth,Yes,16
2889,Ximenes Patmore,Male,55,37.09,Assistant Professor,,Mass Customer,Yes,8
2890,Nevile Ecclesall,Male,64,63.98,Speech Pathologist,,Affluent Customer,Yes,20
2891,Renae Ughetti,Female,5,36.19,Nuclear Power Engineer,Manufacturing,High Net Worth,Yes,12
2892,Paulie Wolffers,Male,59,58.00,Junior Executive,Manufacturing,Affluent Customer,Yes,7
2893,Erik Pothecary,Male,84,42.61,Analog Circuit Design manager,,Mass Customer,No,11
2894,Gilburt ,Male,91,46.04,Geologist III,Financial Services,Mass Customer,Yes,22
2895,Lind Mc Ilory,Female,85,56.15,Librarian,Entertainment,Mass Customer,Yes,5
2896,Chryste Deaville,Female,5,53.12,Financial Advisor,Financial Services,Mass Customer,Yes,12
2897,Kimbra Gerraty,Female,94,61.07,Assistant Professor,Manufacturing,Affluent Customer,No,5
2898,Tiertza Hilldrop,Female,81,57.92,VP Sales,,Affluent Customer,Yes,5
2899,Leora Sanderson,Female,13,33.12,Nuclear Power Engineer,Manufacturing,High Net Worth,No,4
2900,Cyrille Figliovanni,Male,29,36.93,Occupational Therapist,Health,Mass Customer,Yes,18
2901,Banky Baudichon,Male,77,27.89,,Manufacturing,Mass Customer,Yes,6
2902,Stacia Gritsaev,Female,57,48.35,Human Resources Manager,Financial Services,Mass Customer,Yes,7
2903,Avery Adamov,Male,47,45.62,Operator,Manufacturing,Affluent Customer,Yes,9
2904,Freddi Arrington,Female,26,45.85,Software Test Engineer III,Manufacturing,High Net Worth,Yes,11
2905,Emily Shackel,Female,34,58.97,Account Representative I,,Mass Customer,No,14
2906,Ivory MacKnocker,Female,93,30.83,GIS Technical Architect,Retail,Mass Customer,Yes,4
2907,Erik ,Male,89,46.30,Senior Financial Analyst,Financial Services,High Net Worth,No,8
2908,Tiffy Feenan,Female,42,67.64,Social Worker,Health,Affluent Customer,Yes,11
2909,Jayme Rowthorn,Female,31,43.66,Associate Professor,Entertainment,High Net Worth,No,6
2910,Drucill Petrus,Female,15,60.39,Registered Nurse,Health,Mass Customer,Yes,12
2911,Janenna Knowlman,Female,55,55.03,Assistant Media Planner,Entertainment,Mass Customer,No,11
2912,Tobit ,Male,60,46.71,,,High Net Worth,No,4
2913,Padraic Bonnar,Male,44,67.83,VP Quality Control,IT,Affluent Customer,Yes,14
2914,Jessamine Brazear,Female,76,40.49,Health Coach IV,Health,Affluent Customer,Yes,11
2915,Enrichetta Broadberry,Female,32,47.93,Budget/Accounting Analyst IV,Manufacturing,Mass Customer,No,17
2916,Lauren Adolfson,Male,23,53.76,Product Engineer,Manufacturing,Affluent Customer,Yes,9
2917,Siegfried Hulmes,Male,21,46.82,,Manufacturing,Affluent Customer,No,18
2918,Elli ,Female,58,34.21,,Financial Services,Mass Customer,Yes,5
2919,Rustin ,Male,47,58.52,Safety Technician I,Financial Services,High Net Worth,Yes,8
2921,Astrid Mac Giolla Pheadair,Female,15,47.06,,Financial Services,Mass Customer,No,7
2922,Wallache Tatlow,Male,34,41.40,Sales Associate,Manufacturing,Affluent Customer,Yes,10
2923,Julie Kennagh,Female,46,51.43,Teacher,,Affluent Customer,Yes,4
2924,Fina McLaughlin,Female,79,35.27,Assistant Media Planner,Entertainment,Mass Customer,Yes,6
2925,Henderson Sloey,Male,36,45.01,Business Systems Development Analyst,Financial Services,Affluent Customer,Yes,19
2926,Jonie Bickerstasse,Female,27,60.14,Research Nurse,Health,High Net Worth,No,12
2927,Yard Spellman,Male,49,62.67,VP Sales,Manufacturing,Affluent Customer,Yes,14
2928,Cedric Layzell,Male,92,30.34,Office Assistant I,,Mass Customer,No,5
2929,Winny Cakes,Male,97,23.76,Nurse,Retail,Mass Customer,No,2
2930,Goddard Benthall,Male,46,25.76,Assistant Media Planner,Entertainment,Mass Customer,No,3
2931,Efren Twiddell,Male,61,44.27,Executive Secretary,IT,Mass Customer,Yes,6
2932,Bradly Deboick,Male,4,38.04,Account Representative I,IT,Mass Customer,No,17
2933,Ralf Presidey,Male,61,37.04,Administrative Officer,Retail,Affluent Customer,Yes,6
2934,Candida Hickenbottom,Female,26,37.07,Media Manager III,Telecommunications,Mass Customer,Yes,9
2935,Jessi Aldwich,Female,41,45.03,,Manufacturing,Mass Customer,No,17
2936,Pavia Gethen,Female,23,38.95,Project Manager,Financial Services,Mass Customer,Yes,11
2937,Belia Mitchener,Female,47,48.77,Computer Systems Analyst I,Financial Services,Mass Customer,No,15
2938,Richardo Cocher,Male,79,23.19,Assistant Manager,Argiculture,Affluent Customer,No,2
2939,Austina Dugan,Female,38,36.73,GIS Technical Architect,,Mass Customer,Yes,17
2940,Wilek Adolf,Male,83,52.48,Business Systems Development Analyst,,Affluent Customer,Yes,14
2941,Emylee Pavlov,Female,38,59.76,,Retail,Mass Customer,No,10
2942,Garner Arnolds,Male,10,52.81,Software Engineer III,,High Net Worth,No,10
2943,Caesar ,Male,65,44.32,VP Sales,,High Net Worth,No,17
2944,Kimball Scutter,Male,45,45.92,Environmental Specialist,Manufacturing,Affluent Customer,No,7
2945,Arlan ,Male,79,50.95,Safety Technician IV,,Mass Customer,No,18
2946,Paige Bax,Male,14,32.44,,Property,Mass Customer,Yes,7
2947,Standford Sauter,Male,75,45.56,,Manufacturing,Mass Customer,No,11
2948,Yank Scarlett,Male,23,26.28,Internal Auditor,Manufacturing,Mass Customer,Yes,2
2949,Alexa Simanek,Female,68,45.62,,Telecommunications,Mass Customer,No,17
2950,Kristos Anthony,Male,19,68.33,Software Engineer I,Financial Services,Mass Customer,Yes,10
2951,Duffy Godbehere,Male,13,45.61,Community Outreach Specialist,Financial Services,High Net Worth,No,12
2952,Cristy McQuirter,Female,28,48.03,Senior Developer,Manufacturing,High Net Worth,Yes,16
2953,Hector Carwithan,Male,45,50.53,Recruiting Manager,Health,High Net Worth,Yes,8
2954,Albertine Fibbitts,Female,23,49.12,Pharmacist,Health,Mass Customer,No,16
2955,Stuart Dutnell,Male,74,33.12,Community Outreach Specialist,Financial Services,High Net Worth,No,13
2956,Thedric Bolding,Male,17,63.40,Quality Control Specialist,Telecommunications,Mass Customer,Yes,19
2957,Hurlee Helleckas,Male,66,53.46,Social Worker,Health,Affluent Customer,No,11
2958,Regan Botly,Male,10,47.45,Health Coach II,Manufacturing,Affluent Customer,Yes,14
2959,Max Gonthier,Female,1,69.46,Registered Nurse,Health,Mass Customer,Yes,11
2960,Hollie MacEllen,Female,6,46.80,Design Engineer,Property,Mass Customer,Yes,16
2961,Merv Barradell,Male,56,48.12,Assistant Manager,Health,Mass Customer,Yes,12
2962,Shari MacCallester,Female,26,51.82,Information Systems Manager,Property,Mass Customer,No,15
2964,Geneva McCrystal,Female,36,49.33,Product Engineer,Telecommunications,Mass Customer,Yes,14
2965,Lynna Greenrod,Female,24,50.39,,,High Net Worth,No,8
2966,Fredi Aldhous,Female,81,53.96,Dental Hygienist,Health,Mass Customer,Yes,5
2967,Dud Coom,Male,60,43.64,Social Worker,Health,Affluent Customer,Yes,20
2968,Lek Viel,Male,38,45.44,Human Resources Assistant III,Retail,High Net Worth,No,16
2969,Pascale Cuxson,Male,12,48.50,Database Administrator IV,,Mass Customer,Yes,6
2970,Cassi Noades,Female,64,30.39,Software Consultant,Financial Services,Mass Customer,No,5
2971,Esther Caught,Female,5,55.31,Marketing Assistant,Manufacturing,High Net Worth,Yes,8
2972,Deena Burnsides,Female,11,67.15,,,High Net Worth,No,17
2973,Torr Mintram,Male,34,50.98,Senior Developer,Health,High Net Worth,No,5
2974,Hyacinthia Settle,Female,1,47.60,Engineer IV,Financial Services,High Net Worth,No,15
2975,Deva Carnow,Female,67,42.15,Senior Cost Accountant,Financial Services,Mass Customer,No,14
2976,Lindsay Beausang,Male,16,58.75,Tax Accountant,Health,Mass Customer,Yes,8
2977,Ottilie Filkov,Female,28,45.55,Community Outreach Specialist,,Affluent Customer,No,18
2978,Erasmus Winckworth,Male,96,49.00,Programmer IV,Manufacturing,Affluent Customer,No,10
2979,Louella Mandifield,Female,39,46.78,Tax Accountant,Retail,Mass Customer,No,18
2980,Di Plaid,Female,27,43.37,Chemical Engineer,Manufacturing,Mass Customer,No,4
